airport,degree,betweenness,pagerank,cluster
KREI,0.006038003906943704,7.196913426807915e-05,0.0001809342035253951,1
KVCV,0.0006215592257147931,4.847930460219969e-07,2.6463085634309374e-05,1
KO52,0.001775883502042266,0.00010425502680587525,8.482971063293846e-05,1
CA76,0.0006215592257147931,3.4091585562836766e-08,4.914334254414145e-05,1
CA84,0.005061267980820458,4.948441799452762e-05,4.594697040598722e-05,1
KAVX,0.005860415556739478,2.6055304582997313e-05,0.00020227874376110708,1
CA88,0.0003551767004084532,0.0,2.1202382389760777e-05,1
CA92,0.000887941751021133,1.1841153164517366e-07,4.4437289821067375e-05,1
CL56,0.002663825253063399,8.867583365816748e-05,0.00010118468370329678,1
CAA2,0.0001775883502042266,8.117282620370753e-05,5.3231660344071056e-05,1
CSG3,0.0007103534008169064,0.00016283783672048292,7.708013420858625e-05,1
CAF2,0.0001775883502042266,0.0,1.9963773795150315e-05,1
CYSN,0.003019001953471852,0.000442939703811033,0.0001026667951778676,1
CAH3,0.0012431184514295863,2.4377594040051604e-06,3.900705427049268e-05,1
CAT4,0.001775883502042266,5.511321146430728e-06,6.484321508139105e-05,1
CCI9,0.0010655301012253596,7.99856387938092e-05,4.9423045223189035e-05,1
CYBL,0.003285384478778192,0.00013937692575117147,6.768298587358815e-05,1
CYBW,0.004972473805718345,0.0012428417327163092,0.0002905936493776389,0
CAJ7,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CYYC,0.019179541822056473,0.006474810000026193,0.001657147264525071,3
CAK3,0.0002663825253063399,0.0,1.8386629517644837e-05,1
CYCW,0.0022198543775528326,9.613954113531719e-05,0.00010529947076338258,1
CYGB,0.000887941751021133,1.4096450767292784e-05,3.844812619431606e-05,1
CAM3,0.0011543242763274728,1.9719467488343002e-06,5.9463930313371305e-05,1
CAP3,0.001509500976735926,1.8933858309942637e-05,5.803358499765521e-05,1
CEE6,0.0010655301012253596,1.105299112701816e-05,6.713148351648377e-05,1
CML2,0.000887941751021133,3.56354944805021e-07,5.011530312029996e-05,1
CYNJ,0.0012431184514295863,4.0932371304663386e-07,4.159758281191288e-05,1
CYQQ,0.0011543242763274728,7.773870989083449e-07,6.0842180252547336e-05,1
CYSE,0.0006215592257147931,2.8912054172904908e-09,3.036088903909667e-05,1
CAP9,0.0002663825253063399,6.918391726720027e-05,1.942620015088528e-05,1
CED6,8.87941751021133e-05,0.0,2.6644826382785916e-05,1
CFC6,0.0005327650506126798,0.00024779440957446833,6.422686649822851e-05,1
CAR5,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CBF2,8.87941751021133e-05,0.0,2.6212581814571048e-05,1
CZBA,0.006126798082045817,0.001866829522738198,0.0004250590324386429,0
EGNH,0.006481974782454271,0.000562537268759978,0.00018643685316123665,1
EGXG,0.002752619428165512,3.955712565788737e-05,9.826288428727771e-05,1
CAT1,0.0005327650506126798,3.19438859380792e-07,3.075159232913716e-05,1
CPN8,0.001775883502042266,0.000160044404299798,0.00012710029145873703,1
CYQS,0.002930207778369739,0.0003106419425099317,0.00015411957809605148,1
CYPK,0.0025750310779612856,8.417217559884695e-05,8.111133704875587e-05,1
CAV6,0.0002663825253063399,0.00013838360474576758,2.8046931302101255e-05,1
CJA3,0.0003551767004084532,6.921545768993434e-05,4.685432035406055e-05,1
CJB3,0.0010655301012253596,0.000671135293536934,9.044706259710755e-05,1
CAV9,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CYAV,0.0013319126265316996,0.0005898167853241014,0.00015237286293941503,1
CAY5,0.0001775883502042266,8.117716301183343e-05,3.403853411149726e-05,1
CBL8,0.0005327650506126798,2.904258527342739e-06,4.125221994572337e-05,1
CBM2,0.0007991475759190197,8.212539902117616e-05,5.539623715970799e-05,1
CME2,0.0012431184514295863,3.2915998111708794e-06,0.00012777767254379906,1
CBN7,0.0007991475759190197,4.30744973674387e-08,4.876630097198055e-05,1
CYKZ,0.008080269934292311,0.001354546681913204,0.0003580516953101904,0
CBQ2,0.0010655301012253596,1.9044760617025565e-06,5.6226704002281066e-05,1
CBR9,0.0004439708755105665,0.00017802287637517592,6.0944515846715005e-05,1
CFY6,8.87941751021133e-05,0.0,3.605527966626152e-05,1
CKY8,0.0002663825253063399,6.533373280630459e-08,4.481882127229305e-05,1
CBS8,0.0010655301012253596,5.4004311495177584e-06,4.59838455145323e-05,1
CCS6,0.0004439708755105665,3.9934681914369045e-07,2.8734717586642833e-05,1
CYPW,0.0010655301012253596,6.735666120515283e-06,3.348470021470582e-05,1
CBW8,0.0005327650506126798,2.6985836099340563e-07,3.636400937335048e-05,1
CCE6,0.0012431184514295863,0.00013936607188894272,4.429630794868088e-05,1
CSW6,0.0001775883502042266,6.917603216151674e-05,2.3144257554307567e-05,1
CCF6,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CCK5,0.0001775883502042266,3.846396491854568e-08,2.2203833565771215e-05,1
CNY3,0.0011543242763274728,0.0001000158183274406,7.158817147279524e-05,1
CCN4,0.0003551767004084532,1.8592549890203164e-07,3.071641619101362e-05,1
CNC3,0.003551767004084532,0.0005399446998818026,0.0002641217534641293,1
CCP3,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CYHU,0.00861303498490499,0.0017589371988998405,0.0003879188653349304,0
CCR9,0.0010655301012253596,7.382656719535178e-06,6.687830154408823e-05,1
CLC2,0.0033741786538803056,0.0004936016710488569,0.0001890169116004444,1
CCT2,0.0007103534008169064,2.1051767008065665e-05,2.9987896317328656e-05,1
CYZD,0.0007991475759190197,1.1292010774206424e-06,6.67062847599816e-05,1
CCY4,0.0009767359261232463,4.972616900831088e-07,3.313100725610905e-05,1
CYOW,0.01047771266204937,0.0021356021109906957,0.0006777897804720811,0
CD03,0.0002663825253063399,7.76350497118641e-08,2.2762544585889337e-05,1
CD05,0.0001775883502042266,0.0,2.0950562218466692e-05,1
KFMM,0.0019534718522464926,8.659428160077252e-05,0.00013296726450446334,1
CD13,0.0006215592257147931,0.0,4.361360540356134e-05,1
CD17,0.0002663825253063399,1.4604923621455662e-07,2.085604090130224e-05,1
CD23,0.0003551767004084532,9.020980056895206e-07,2.085604090130224e-05,1
CD28,0.0010655301012253596,1.879285415532606e-06,4.8452082965834e-05,1
CO07,0.0010655301012253596,2.462770103006031e-06,9.540082187273376e-05,1
CO52,0.0002663825253063399,4.707928015985644e-06,2.823927461835721e-05,1
CO96,0.0002663825253063399,4.707928015985644e-06,2.5769863234699807e-05,1
CD39,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CD45,0.0001775883502042266,0.0,2.3325452284959645e-05,1
CD82,0.0005327650506126798,8.708601168364284e-07,2.661449295558787e-05,1
CDA4,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CDF2,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CDF5,0.0003551767004084532,1.5693565490509932e-07,3.3507058002037136e-05,1
CYFD,0.005327650506126798,0.0006780878207613617,0.00024695985877957544,1
CYXR,0.0007103534008169064,9.394263017183219e-05,4.7923452353073505e-05,1
CDH6,0.0003551767004084532,1.692234649600378e-06,3.5056717460564616e-05,1
CDO2,0.0003551767004084532,9.056015767923745e-07,5.424333358711244e-05,1
CEB4,0.0006215592257147931,0.0001503650228318755,0.00010858407250509465,1
CEA3,0.0004439708755105665,8.371402987336072e-05,6.059048067334166e-05,1
CFV2,0.0003551767004084532,1.1827658525279279e-08,4.710314670292077e-05,1
CEB8,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CPL6,0.0009767359261232463,8.367029910027995e-07,5.268620640917201e-05,1
CRF3,0.001509500976735926,0.00023745986779901302,8.427885866334549e-05,1
CYEG,0.006748357307760611,0.0007638432933042633,0.0004130869851204987,0
CZVL,0.0007991475759190197,4.900442433243803e-06,4.900077203235186e-05,1
CEF4,0.0006215592257147931,2.0298142200939552e-05,2.8825807566396143e-05,1
CEZ3,0.0007991475759190197,1.9916661087229306e-06,3.38734387186111e-05,1
CFN7,0.0003551767004084532,0.0,4.2072997614732434e-05,1
CEG4,0.0005327650506126798,4.796339370894294e-05,4.519189746256509e-05,1
CEH2,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CEN3,0.0007103534008169064,0.00016603376092399485,2.588711222038193e-05,1
CFQ4,8.87941751021133e-05,0.0,2.1145045598820735e-05,1
CYBP,8.87941751021133e-05,0.0,2.1145045598820735e-05,1
CEN4,0.0011543242763274728,4.822855541126871e-05,5.475074976950585e-05,1
CFX6,0.0004439708755105665,1.2339617852417619e-08,3.7297957540783527e-05,1
CES5,0.0001775883502042266,0.0,2.1788704484856236e-05,1
CYKA,0.001775883502042266,1.831308390261513e-05,7.854147977245608e-05,1
CFB6,0.0002663825253063399,3.639094265366882e-08,2.4171118048409775e-05,1
CFK6,0.0002663825253063399,0.0,5.009859577199564e-05,1
CFL4,0.0004439708755105665,1.2360924071078143e-07,4.4908209976483904e-05,1
CFM8,0.0001775883502042266,0.0,2.006646627897893e-05,1
CYHZ,0.007991475759190196,0.0006799158170416475,0.0004097757205841366,0
CYXT,0.0012431184514295863,1.5563117629934044e-06,4.052163116245881e-05,1
CFR7,0.0001775883502042266,0.0,2.715017112367637e-05,1
CFT2,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CFX2,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CFX8,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CFZ5,0.0002663825253063399,0.0,2.4847541587141488e-05,1
CGB2,0.0005327650506126798,4.594377615579748e-06,2.9229312390157254e-05,1
CGF2,0.0002663825253063399,1.4718863942569769e-08,3.286652493890687e-05,1
CMN6,0.0004439708755105665,1.96653778691605e-05,3.561415468234574e-05,1
CGL2,0.0003551767004084532,1.9139491557878593e-07,2.7332957262712574e-05,1
CGV2,0.0001775883502042266,1.2191812533650588e-07,3.5447498159566754e-05,1
CNQ3,0.000887941751021133,8.182896208151514e-05,8.79208330001662e-05,1
CGV6,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CJA2,0.0001775883502042266,2.2469047600783962e-06,2.6273764653809933e-05,1
CKG5,0.0002663825253063399,0.0,5.95320871046303e-05,1
CKZ6,0.0002663825253063399,0.0,3.8652567696421605e-05,1
CJB2,0.0002663825253063399,2.2690592390041154e-06,2.6971603050576865e-05,1
CJR5,8.87941751021133e-05,0.0,3.7707233086557674e-05,1
CJS7,8.87941751021133e-05,0.0,2.8046931302101255e-05,1
CJL5,0.0002663825253063399,0.0,1.8386629517644837e-05,1
CYAX,0.0001775883502042266,0.0,3.9005488134776533e-05,1
CYGM,0.0007991475759190197,0.0004773768083159089,0.00012084371762086407,1
CJT8,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CKJ2,0.0001775883502042266,0.0,3.917238647344644e-05,1
CJU3,0.0004439708755105665,0.0,3.953706895354894e-05,1
CJV5,0.0001775883502042266,0.0,2.7659768941856275e-05,1
CKA8,0.0003551767004084532,4.6491786693053595e-06,2.7659768941856275e-05,1
CKF6,0.0003551767004084532,8.115350769478289e-05,5.316187803661605e-05,1
CYPG,0.000887941751021133,0.0003809247316795467,7.238512461955361e-05,1
CJZ3,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CKK2,0.0001775883502042266,0.0,2.8457804644966724e-05,1
CKL2,0.0004439708755105665,3.8318427720618594e-08,3.533743521041003e-05,1
CKB8,0.0001775883502042266,0.0,2.865433424154321e-05,1
CKC6,0.0001775883502042266,6.919180237288379e-05,1.9509240932842676e-05,1
CKU4,8.87941751021133e-05,0.0,3.498343307371062e-05,1
CKD8,0.0002663825253063399,1.9922444899925556e-08,2.2376780777410336e-05,1
CKF8,0.0002663825253063399,0.0,3.1415385939529436e-05,1
CKG2,0.0001775883502042266,0.0,2.865433424154321e-05,1
CKJ7,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CKR4,0.0001775883502042266,0.0,1.957176064356819e-05,1
CKR9,0.0001775883502042266,0.0,2.0631852348040512e-05,1
CJC3,0.0001775883502042266,0.0,3.705094345112182e-05,1
CKT7,0.0001775883502042266,0.0,2.0631852348040512e-05,1
CKZ7,0.0001775883502042266,0.0,1.8386629517644837e-05,1
0MI6,0.0003551767004084532,0.0,3.393326107079561e-05,1
CL04,0.0001775883502042266,0.0,3.656100412845672e-05,1
CL11,0.0005327650506126798,5.662782290189511e-08,2.3704669822728928e-05,1
K1O3,0.004084532054697212,5.038933957612733e-05,9.502418602644931e-05,1
CL13,0.0006215592257147931,3.391946750019653e-07,2.1940603520946418e-05,1
CL23,0.0003551767004084532,1.019801680879017e-08,2.1851506589309596e-05,1
CL25,0.0003551767004084532,5.980625722070987e-08,2.614302439493281e-05,1
K1O2,0.003906943704492985,6.001739008821143e-05,9.887940470374305e-05,1
CL46,0.0031965903036760787,1.1730026697468506e-06,5.833390920995873e-05,1
CL74,0.000887941751021133,1.6923963624712369e-06,2.5882415168749718e-05,1
CL84,0.0002663825253063399,8.785474207433649e-08,2.017173621426582e-05,1
CN99,0.0005327650506126798,7.344876197638006e-07,3.3799554069819396e-05,1
CLA2,0.0006215592257147931,1.5317869558577347e-06,3.6508350378148583e-05,1
CSA2,0.0014207068016338128,1.0271307198084485e-06,6.551142602509059e-05,1
CSM5,0.0011543242763274728,0.00023906120412684186,0.0001338702571977225,1
CLA4,0.0006215592257147931,2.337139641703903e-07,2.711232623852472e-05,1
CPM7,0.0005327650506126798,9.121059699523366e-07,2.5766859049922123e-05,1
CYLS,0.0024862369028591726,5.9535249410396366e-05,9.900718127857022e-05,1
CLB2,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CHD4,0.0004439708755105665,0.0,4.0142957575385084e-05,1
CNA3,0.001775883502042266,3.906864463274248e-05,7.337145949072017e-05,1
CNQ4,0.0018646776771443793,3.237996956399997e-06,0.00010636917059341088,1
CPD2,0.0005327650506126798,1.6766607127451568e-07,4.913905464167224e-05,1
CPH9,0.0003551767004084532,0.0,3.290054843381835e-05,1
CPR5,0.0001775883502042266,0.0,2.6640951167368876e-05,1
CPS4,0.0005327650506126798,1.0121010349977415e-06,5.3109622783167494e-05,1
CTF4,0.0011543242763274728,2.5991346632590353e-06,6.345568540275909e-05,1
CYEE,0.000887941751021133,6.98539273091195e-05,4.929084482677728e-05,1
CYSA,0.001509500976735926,8.489881705567609e-05,6.769395752289359e-05,1
CYZR,0.002663825253063399,0.00035778181937077435,0.00013520889224399787,1
CLJ3,0.0001775883502042266,0.0,2.3584482683847047e-05,1
CLM2,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CLV2,0.0007103534008169064,8.943638583081228e-07,2.7531309442157588e-05,1
CPR3,0.0004439708755105665,0.0,3.7776825110245955e-05,1
CMB7,0.0004439708755105665,9.818113355307455e-08,8.689495922700128e-05,1
CSP5,0.0005327650506126798,7.78702338499193e-07,9.684034622203089e-05,1
CSZ3,0.0009767359261232463,0.00031358273981157265,0.00013970970134031765,1
CYPQ,0.0031965903036760787,0.0002302213299738508,0.00016189994869751737,1
CMF2,0.0007103534008169064,3.1058159187645836e-07,3.098104221834847e-05,1
CMN3,0.0006215592257147931,2.1275569844150938e-07,3.2408048115382994e-05,1
CSC3,0.001509500976735926,0.0002875851195387741,0.00011025323718770053,1
CYJN,0.001509500976735926,0.00021418197210315383,6.711086411274083e-05,1
CZBM,0.002663825253063399,0.0004597012893283542,0.00010131874435275879,1
KMSS,0.0015982951518380393,3.593683740458749e-05,6.603055597547097e-05,1
CN12,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CN19,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CN38,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CN42,0.0001775883502042266,5.750504388055063e-08,2.1136887750955964e-05,1
3CL2,0.0001775883502042266,0.0,3.7222061983393065e-05,1
CN44,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
K3O1,0.0011543242763274728,1.448283216364455e-06,3.205051093653919e-05,1
KM45,0.0024862369028591726,3.595304673153552e-05,6.081078769290651e-05,1
CLW3,8.87941751021133e-05,0.0,2.7531309442157588e-05,1
CNC4,0.0009767359261232463,0.00015257813013018004,6.979336595471308e-05,1
CWF2,0.0006215592257147931,4.483374918628613e-06,4.5195701475918846e-05,1
CYOS,0.0003551767004084532,0.0,5.2230672397674716e-05,1
CPK9,0.0001775883502042266,0.0,2.8391169379184574e-05,1
CND4,0.0005327650506126798,6.919180237288379e-05,4.2546508888468225e-05,1
CMW3,8.87941751021133e-05,0.0,5.4927661936118925e-05,1
CNE9,0.0001775883502042266,1.9540321664604236e-07,2.4141869034947863e-05,1
CNF3,0.0003551767004084532,6.918746556475783e-05,4.052416317022541e-05,1
CNF4,0.0011543242763274728,2.6107457453760255e-06,7.243909870394274e-05,1
CPU6,0.0012431184514295863,1.2694463587570181e-05,4.6388696373460595e-05,1
CNF9,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CNJ4,0.0018646776771443793,9.227034441683099e-05,9.602536545181049e-05,1
CNN3,0.0003551767004084532,0.0,4.1059420880509156e-05,1
CNK4,0.0002663825253063399,4.934689573291905e-07,2.1839321527729983e-05,1
CNL3,0.0007103534008169064,1.2119166477596326e-06,3.01226181273953e-05,1
CYSH,0.0009767359261232463,2.061936751365398e-06,4.076937768452137e-05,1
CNL8,0.0005327650506126798,8.981491532959914e-08,2.2203833565771215e-05,1
CNV8,0.0013319126265316996,2.5928355803777236e-06,4.853048507177661e-05,1
CNN8,0.0002663825253063399,4.581900871944988e-08,2.5066409908697927e-05,1
CNP3,0.0011543242763274728,0.00010193442287434858,4.662622925094014e-05,1
CPR2,0.0010655301012253596,0.00016358834743181823,9.030807551933691e-05,1
CRL2,0.0005327650506126798,3.76715077366167e-08,3.8799284741830204e-05,1
CSU7,8.87941751021133e-05,0.0,2.3363851819998916e-05,1
CYND,0.0012431184514295863,0.0001889104399694509,0.0001264842374288651,1
CYRP,0.0025750310779612856,0.00015510601737803783,0.00010662305068693544,1
CNP7,0.0005327650506126798,5.664296920294187e-05,3.4319265137460796e-05,1
CNP8,0.0002663825253063399,0.0,2.8512410675793123e-05,1
CEL3,0.0001775883502042266,0.0,2.783698600917708e-05,1
CSX7,0.0003551767004084532,6.51451400622033e-08,3.903236389177936e-05,1
CNR6,0.0002663825253063399,2.536258544858342e-08,2.1866468302354096e-05,1
CNS4,0.0004439708755105665,1.4900395243779057e-05,4.119843041582621e-05,1
CYRO,0.001509500976735926,0.00018657386401581302,0.00013899485341893478,1
CNS8,0.0001775883502042266,0.0,1.8386629517644837e-05,1
CYCC,0.000887941751021133,0.00016536583287876853,6.599254526871865e-05,1
CNT6,0.0001775883502042266,0.0,2.3238876200157473e-05,1
CNT7,0.0001775883502042266,8.116139280046642e-05,3.816668210483861e-05,1
CNU4,0.0002663825253063399,2.4385629595707295e-08,2.96554507456471e-05,1
CNU8,0.0004439708755105665,2.3887003949076036e-07,2.3780977843276694e-05,1
CNV4,0.0003551767004084532,2.2581414441268592e-07,3.089576168018665e-05,1
CNV9,0.0025750310779612856,0.0003503761281960683,0.00020020213707846958,1
CTR6,0.0010655301012253596,2.373244159834798e-07,8.295129509322777e-05,1
CNY4,0.0004439708755105665,5.120195205234379e-07,3.761710383130238e-05,1
CNZ8,0.0003551767004084532,1.6850198472011732e-07,2.568650990238587e-05,1
CO02,0.0007991475759190197,1.3583427523371313e-07,5.246777354592106e-05,1
CO06,0.000887941751021133,1.9941705657349465e-07,4.1488059840149905e-05,1
CO09,0.0007103534008169064,1.1685871580219827e-05,5.237305585227005e-05,1
CO80,0.0007991475759190197,2.3931029439628827e-06,0.00011866041042490491,1
CO10,0.0003551767004084532,1.0842020314839338e-08,3.7508480146090646e-05,1
CO86,0.0013319126265316996,8.146903652746428e-06,0.00010516877341254395,1
CO97,0.0004439708755105665,2.0636807309710858e-07,3.501934103687245e-05,1
CO14,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
30CO,0.0003551767004084532,0.0,3.2843372608025255e-05,1
CO18,0.0007103534008169064,2.7387196755402755e-08,6.195662668190671e-05,1
